"","date","device","cost","rfi_revenue","clicks","conversions","impressions","month","year"
"8958",2014-08-22,"XBOX",47.80393419,"142.6384087",14,1,58945,"Aug",2014
"8959",2014-08-25,"PSP",12.9424955,"57.79958466",20,0,28482,"Aug",2014
"8960",2014-08-28,"ANDROID_TABLET",10884.99189,"20235.47429",20172,4506.603,9308140,"Aug",2014
"8961",2014-09-05,"NULL",257.8167709,"585.9241554",2965,0.001,73706,"Sep",2014
"8962",2014-09-05,"ANDROID_MOBILE",33850.63903,"95853.10305",101065,30601.4715,40822384,"Sep",2014
"8963",2014-09-06,"COMPUTER",305130.6203,"732790.4469",164946,1575418.917,331868624,"Sep",2014
"8964",2014-09-06,"XBOX",40.0858766,"154.0247775",14,27,59762,"Sep",2014
"8965",2014-09-09,"PSP",9.983366794,"53.87029372",24,1.1,23876,"Sep",2014
"8966",2014-09-13,"BLACKBERRY",535.8432336,"2660.101429",2305,334.06,1215685,"Sep",2014
"8967",2014-01-05,"BLACKBERRY",124.2871232,"825.1710343",543,20.1,368775,"Jan",2014
"8968",2014-02-24,"GOOGLE_TV",18.14403133,"68.25694444",8,7,26842,"Feb",2014
"8969",2014-02-24,"PALM",49.372437,"112.5230247",84,9.53,51206,"Feb",2014
"8970",2014-03-08,"GOOGLE_TV",0.047192077,"0.306482",0,0,146,"Mar",2014
"8971",2014-03-08,"PALM",83.47067825,"177.5644893",119,27.44,79626,"Mar",2014
"8972",2014-03-16,"TABLET",3.991872397,"15.54055",37,1,6384,"Mar",2014
"8973",2014-03-28,"NOOK",991.3566911,"1809.332172",1234,152.18,688547,"Mar",2014
"8974",2014-03-29,"WINDOWS_MOBILE",1494.219113,"4147.068312",2417,427.44,2023910,"Mar",2014
"8975",2014-04-17,"WII",0.006367429,"0.024",0,0,10,"Apr",2014
"8976",2014-04-19,"UNKNOWN",18.07173426,"62.6007644",29,132,21660,"Apr",2014
"8977",2014-04-25,"GOOGLE_GLASS",0.084815027,"0.22361",0,0,104,"Apr",2014
"8978",2014-05-09,"GOOGLE_GLASS",0.032719511,"0.05109",0,0,37,"May",2014
"8979",2014-05-18,"KINDLE",2430.155579,"7241.606389",3148,763.6,2817839,"May",2014
"8980",2014-09-16,"IPOD",659.3326905,"3904.326759",4046,86.611,1607457,"Sep",2014
"8981",2014-10-06,"GOOGLE_GLASS",0.19470316,"0.19883",0,0,66,"Oct",2014
"8982",2014-10-15,"KINDLE",1791.992866,"4565.290309",4392,1827.295,1715766,"Oct",2014
"8983",2014-10-29,"BLACKBERRY",336.0209069,"1442.523919",2915,344.553,739874,"Oct",2014
"8984",2014-12-17,"BLACKBERRY_TABLET",186.3031343,"220.4734942",293,99.01,81479,"Dec",2014
"8985",2014-01-08,"IPOD",1.730745655,"1.0404865",7,0,194,"Jan",2014
"8986",2014-02-10,"PSP",0.366609307,"2.303096903",0,1,1509,"Feb",2014
"8987",2014-02-13,"ANDROID_TABLET",7846.180746,"16733.99753",15479,3510.92,7661036,"Feb",2014
"8988",2014-05-01,"GOOGLE_TV",33.95364007,"119.703956",30,37.5,44131,"May",2014
"8989",2014-05-01,"PALM",43.1229047,"88.344016",72,14,43418,"May",2014
"8990",2014-05-21,"NOOK",615.8533172,"1581.412548",798,263.83,607658,"May",2014
"8991",2014-05-22,"WINDOWS_MOBILE",1971.487758,"6246.771028",3615,3372.6,2496114,"May",2014
"8992",2014-05-24,"IPHONE",20236.34652,"102265.4724",67461,1941.835,44439171,"May",2014
"8993",2014-06-05,"NOOK",581.1651849,"1634.321134",790,89.3,641598,"Jun",2014
"8994",2014-06-06,"WINDOWS_MOBILE",1883.142188,"5321.792231",4542,1858.55,2278342,"Jun",2014
"8995",2014-06-08,"IPHONE",21115.17611,"107429.9293",108468,2422.531,52287279,"Jun",2014
"8996",2014-06-10,"WII",0.000908552,"0",0,0,1,"Jun",2014
"8997",2014-06-12,"UNKNOWN",22.45745106,"82.73309322",83,1401.88,24557,"Jun",2014
"8998",2014-06-26,"IPAD",34542.52971,"123450.919",69798,7034.689,54220804,"Jun",2014
"8999",2014-07-02,"GOOGLE_GLASS",0.026026801,"0.06057",0,0,25,"Jul",2014
"9000",2014-07-11,"KINDLE",1661.894378,"4319.699899",4677,1468.566,1666613,"Jul",2014
"9001",2014-07-17,"NULL",100.7054077,"202.1066971",715,0.28,87940,"Jul",2014
"9002",2014-07-17,"ANDROID_MOBILE",20593.07394,"63595.55735",69511,11959.6144,29928479,"Jul",2014
"9003",2014-07-18,"COMPUTER",314350.5013,"758313.9362",146965,1993240.007,396459441,"Jul",2014
"9004",2014-07-18,"XBOX",25.2891527,"104.6625888",7,2,41372,"Jul",2014
"9005",2014-07-25,"BLACKBERRY",621.7775503,"2936.644479",1476,366.918,1665464,"Jul",2014
"9006",2014-08-09,"BLACKBERRY",401.213274,"2166.920075",1397,215.526,1120744,"Aug",2014
"9007",2014-09-13,"BLACKBERRY_TABLET",425.7251178,"511.9328778",1212,76.515,203326,"Sep",2014
"9008",2014-09-28,"GOOGLE_TV",23.39410964,"70.3192",12,63,26652,"Sep",2014
"9009",2014-09-28,"PALM",31.5141296,"59.4175124",51,90.05,25846,"Sep",2014
"9010",2014-10-21,"IPHONE",15808.83229,"121937.1226",70862,6380.7347,47764371,"Oct",2014
"9011",2014-11-02,"NOOK",370.5940931,"1054.54917",1282,801.1685,373439,"Nov",2014
"9012",2014-11-03,"WINDOWS_MOBILE",6818.02612,"21000.6396",3977,236843.9935,3144572,"Nov",2014
"9013",2014-11-05,"IPHONE",12097.20161,"90392.12776",65574,11331.6923,37484470,"Nov",2014
"9014",2014-11-23,"IPAD",34016.57632,"123089.7811",60348,49177.7954,49529424,"Nov",2014
"9015",2014-11-30,"NULL",132.5122089,"438.6158507",824,12,162148,"Nov",2014
"9016",2014-11-30,"ANDROID_MOBILE",47774.66488,"154236.6783",154799,74618.7531,63686490,"Nov",2014
"9017",2014-12-07,"IPAD",25241.69607,"108152.5006",55785,49511.892,43688479,"Dec",2014
"9018",2014-12-14,"NULL",78.85137529,"335.5768488",562,7.002,130002,"Dec",2014
"9019",2014-12-14,"ANDROID_MOBILE",41573.48064,"169351.0824",159683,156464.8172,68865442,"Dec",2014
"9020",2014-12-15,"COMPUTER",521449.2698,"1177795.13",188900,1789058.517,521381200,"Dec",2014
"9021",2014-12-15,"XBOX",33.75627124,"144.5635836",6,27.5,63414,"Dec",2014
"9022",2014-12-18,"PSP",11.86796255,"31.80993328",13,1,16103,"Dec",2014
"9023",2014-12-22,"BLACKBERRY",362.5492042,"1312.554374",1108,162.57,660918,"Dec",2014
"9024",2014-01-05,"BLACKBERRY_TABLET",303.5287322,"568.0144797",995,214.882,312766,"Jan",2014
"9025",2014-01-21,"MOBILE",580.2236161,"1228.368562",1018,76.2,483777,"Jan",2014
"9026",2014-01-28,"TABLET",0.125523875,"0.2636",1,0,94,"Jan",2014
"9027",2014-02-05,"MOBILE",720.3451437,"930.6758796",733,87.6,366357,"Feb",2014
"9028",2014-03-01,"IPOD",645.1080614,"3906.75702",4608,15.01,1676036,"Mar",2014
"9029",2014-07-28,"IPOD",1003.807164,"6213.298708",8163,228.2,2787991,"Jul",2014
"9030",2014-08-01,"IPHONE",15202.69797,"68623.32778",76048,1413.5733,28853942,"Aug",2014
"9031",2014-08-30,"PSP",14.15319342,"55.39447",15,0,22237,"Aug",2014
"9032",2014-09-03,"IPAD",35406.76511,"97622.66101",294849,8665.6641,65419605,"Sep",2014
"9033",2014-09-10,"NULL",82.16087045,"192.9379187",1037,1,33566,"Sep",2014
"9034",2014-09-10,"ANDROID_MOBILE",33784.0413,"108107.6314",104916,23679.5498,45766087,"Sep",2014
"9035",2014-09-11,"COMPUTER",370446.377,"899916.8263",157121,1353883.29,423009886,"Sep",2014
"9036",2014-09-11,"XBOX",34.58368961,"124.4031015",8,3.7,51922,"Sep",2014
"9037",2014-09-14,"PSP",11.80818447,"74.49466044",37,0,36121,"Sep",2014
"9038",2014-09-17,"ANDROID_TABLET",9176.86812,"19802.07578",27530,2850.7354,10528971,"Sep",2014
"9039",2014-10-29,"BLACKBERRY_TABLET",318.6331725,"351.216156",906,1107,165736,"Oct",2014
"9040",2014-11-29,"MOBILE",145.7373414,"460.9624356",701,158.91,210107,"Nov",2014
"9041",2014-12-25,"IPOD",568.0063295,"3954.65355",5541,970.27,1561238,"Dec",2014
"9042",2014-01-02,"NULL",1009.45855,"5496.992083",3898,390.3,2557834,"Jan",2014
"9043",2014-01-02,"ANDROID_MOBILE",10653.74826,"36329.80869",33417,3022.3785,16833376,"Jan",2014
"9044",2014-01-03,"COMPUTER",202360.9374,"511920.4001",107967,421905.1095,246374196,"Jan",2014
"9045",2014-01-06,"PSP",0.285793585,"2.373393216",0,0,1615,"Jan",2014
"9046",2014-01-09,"ANDROID_TABLET",4720.362163,"12246.88284",12148,3947.28,5304977,"Jan",2014
"9047",2014-01-10,"BLACKBERRY",271.6350492,"1374.54414",889,5,645156,"Jan",2014
"9048",2014-03-13,"GOOGLE_TV",0.048942119,"0.2063",0,0,79,"Mar",2014
"9049",2014-03-13,"PALM",82.28244449,"172.7285466",126,40.1,73570,"Mar",2014
"9050",2014-03-21,"TABLET",5.292873464,"22.43563",45,0,10116,"Mar",2014
"9051",2014-04-05,"TABLET",5.613267679,"7.088958",16,0,4380,"Apr",2014
"9052",2014-04-17,"NOOK",740.5518082,"1566.873289",1016,95.14,599592,"Apr",2014
"9053",2014-04-18,"WINDOWS_MOBILE",2383.123171,"6054.546053",3063,1541.006,2760417,"Apr",2014
"9054",2014-04-24,"UNKNOWN",24.7324131,"73.5168247",654,92,27989,"Apr",2014
"9055",2014-04-30,"GOOGLE_GLASS",0.032252335,"0.1873",0,0,88,"Apr",2014
"9056",2014-05-06,"WII",0.000288687,"0.0031",0,0,1,"May",2014
"9057",2014-05-08,"UNKNOWN",17.55136498,"37.43990886",107,24,18444,"May",2014
"9058",2014-05-14,"GOOGLE_GLASS",0.241542702,"0.17649",0,0,67,"May",2014
"9059",2014-05-23,"KINDLE",2269.922196,"6694.198273",2780,864.8,2648806,"May",2014
"9060",2014-05-29,"NULL",19.27698986,"127.1557557",225,2,51197,"May",2014
"9061",2014-05-29,"ANDROID_MOBILE",25272.1044,"88356.83182",77561,9908.9825,39188213,"May",2014
"9062",2014-06-07,"KINDLE",2001.474531,"5131.957864",3627,729.06,1937941,"Jun",2014
"9063",2014-07-25,"BLACKBERRY_TABLET",352.4115321,"439.408835",1067,152.019,158036,"Jul",2014
"9064",2014-08-09,"BLACKBERRY_TABLET",301.8917941,"417.2338617",841,99.001,155142,"Aug",2014
"9065",2014-08-25,"MOBILE",261.1980234,"1146.003304",1330,354.205,485336,"Aug",2014
"9066",2014-09-09,"MOBILE",192.7244373,"783.4779508",1254,723.56,356856,"Sep",2014
"9067",2014-09-21,"IPOD",1021.62498,"4407.417802",5794,378.563,1980256,"Sep",2014
"9068",2014-10-05,"UNKNOWN",148.3462901,"116.9233501",583,28,31357,"Oct",2014
"9069",2014-10-11,"GOOGLE_GLASS",0.117173531,"0.1885",1,0,88,"Oct",2014
"9070",2014-10-19,"IPAD",21350.704,"111012.0974",68085,18668.2305,43802180,"Oct",2014
"9071",2014-10-20,"KINDLE",1553.720411,"4158.341514",4562,1990.501,1577657,"Oct",2014
"9072",2014-10-26,"NULL",63.07345868,"249.2924167",975,1.0001,40920,"Oct",2014
"9073",2014-10-26,"ANDROID_MOBILE",26070.17685,"99186.7126",122043,69391.6078,40448556,"Oct",2014
"9074",2014-10-27,"COMPUTER",382280.0057,"969421.0535",182528,3963051.624,434796993,"Oct",2014
"9075",2014-10-27,"XBOX",39.00191445,"176.2509963",12,56.8,68511,"Oct",2014
"9076",2014-11-04,"KINDLE",1591.327427,"4187.301229",4202,5179.255,1484719,"Nov",2014
"9077",2014-11-18,"BLACKBERRY",534.5538437,"1749.579981",3727,282.591,850683,"Nov",2014
"9078",2014-12-22,"BLACKBERRY_TABLET",180.4721208,"198.1487798",275,45.2,80413,"Dec",2014
"9079",2014-01-13,"IPOD",0.452946957,"0.10283",1,0,66,"Jan",2014
"9080",2014-03-02,"ANDROID_TABLET",6777.666791,"15757.78495",14782,4137.135,6774125,"Mar",2014
"9081",2014-06-10,"NOOK",597.926405,"1637.642074",1001,113.55,641098,"Jun",2014
"9082",2014-06-11,"WINDOWS_MOBILE",1868.934132,"6064.009498",4036,4151.89,2667640,"Jun",2014
"9083",2014-06-13,"IPHONE",25573.5358,"115311.6959",117542,2974.5565,54692339,"Jun",2014
"9084",2014-07-01,"UNKNOWN",1065.884055,"2564.487133",333,33170.004,276175,"Jul",2014
"9085",2014-07-15,"IPAD",21575.73141,"97406.01484",44437,10127.567,40702553,"Jul",2014
"9086",2014-07-22,"NULL",420.6599738,"802.0083728",3040,0.71,247353,"Jul",2014
"9087",2014-07-22,"ANDROID_MOBILE",20886.03887,"59636.54113",68005,11038.8544,27864675,"Jul",2014
"9088",2014-07-23,"COMPUTER",346837.4717,"814023.507",178612,2351300.884,428618586,"Jul",2014
"9089",2014-07-23,"XBOX",38.1361107,"123.0109398",5,0.6,47930,"Jul",2014
"9090",2014-07-26,"PSP",16.15054055,"56.21098492",37,6.01,28108,"Jul",2014
"9091",2014-07-29,"ANDROID_TABLET",8958.251952,"15491.70149",21757,4903.8246,7144741,"Jul",2014
"9092",2014-07-30,"BLACKBERRY",416.5781221,"2164.017515",1580,479.506,1191112,"Jul",2014
"9093",2014-08-06,"NULL",285.6763642,"625.7889651",2193,1.04,164797,"Aug",2014
"9094",2014-08-06,"ANDROID_MOBILE",27921.93473,"74812.50638",129679,11560.0128,31768251,"Aug",2014
"9095",2014-08-07,"COMPUTER",369026.3203,"845257.5212",166006,1626422.431,422530081,"Aug",2014
"9096",2014-08-07,"XBOX",21.22266692,"87.3347082",6,9,37511,"Aug",2014
"9097",2014-08-14,"BLACKBERRY",517.2757225,"2027.781513",1780,432.631,1042609,"Aug",2014
"9098",2014-11-10,"IPHONE",11406.45066,"101557.6918",63722,10775.8781,41360565,"Nov",2014
"9099",2014-12-12,"IPAD",28120.74973,"100686.7063",54614,55754.091,39779158,"Dec",2014
"9100",2014-12-20,"COMPUTER",498159.787,"968791.844",172785,2240387.91,431189389,"Dec",2014
"9101",2014-12-20,"XBOX",48.58107424,"154.4363259",15,99.5,74063,"Dec",2014
"9102",2014-12-23,"PSP",8.788465345,"32.70182917",16,1,15896,"Dec",2014
"9103",2014-12-26,"ANDROID_TABLET",10342.06139,"35925.03848",75483,7563.8605,17192675,"Dec",2014
"9104",2014-01-10,"BLACKBERRY_TABLET",423.2206121,"649.9923455",1541,193.83,297151,"Jan",2014
"9105",2014-01-25,"GOOGLE_TV",35.8616439,"143.0086792",21,17.5,54297,"Jan",2014
"9106",2014-01-25,"PALM",1.589890905,"3.68323",4,0,1217,"Jan",2014
"9107",2014-02-09,"GOOGLE_TV",29.48270223,"89.20023",24,32,33776,"Feb",2014
"9108",2014-02-09,"PALM",1.298474236,"3.421734",2,2.5,1238,"Feb",2014
"9109",2014-02-10,"MOBILE",378.7336002,"775.1198366",610,38.41,304050,"Feb",2014
"9110",2014-02-17,"TABLET",0.027298745,"0.06486",0,0,49,"Feb",2014
"9111",2014-03-26,"GOOGLE_GLASS",0.242954456,"1.02436",0,0,508,"Mar",2014
"9112",2014-04-19,"KINDLE",2359.138949,"5975.02978",3141,707.39,2345441,"Apr",2014
"9113",2014-08-17,"IPOD",970.924138,"5104.65343",9595,437.16,1906782,"Aug",2014
"9114",2014-09-22,"ANDROID_TABLET",7454.166887,"18652.20784",25756,4572.543,9704307,"Sep",2014
"9115",2014-11-18,"BLACKBERRY_TABLET",230.1681047,"334.405538",1293,553.031,126514,"Nov",2014
"9116",2014-12-18,"MOBILE",233.6519166,"588.7248847",948,183.741,269734,"Dec",2014
"9117",2014-12-30,"IPOD",504.1090481,"2233.081083",4163,126.11,848489,"Dec",2014
"9118",2014-01-11,"PSP",0.384213567,"3.07671128",0,0,1995,"Jan",2014
"9119",2014-01-14,"ANDROID_TABLET",5051.312818,"12655.50858",13135,3835.9565,5574344,"Jan",2014
"9120",2014-04-02,"GOOGLE_TV",0.280958766,"0.27462204",1,0,142,"Apr",2014
"9121",2014-04-02,"PALM",67.38358548,"143.4649783",72,13.15,62048,"Apr",2014
"9122",2014-04-10,"TABLET",2.485489989,"6.80460274",14,0,2618,"Apr",2014
"9123",2014-04-22,"NOOK",779.7048871,"1679.779265",1088,114.22,643716,"Apr",2014
"9124",2014-04-23,"WINDOWS_MOBILE",2393.559919,"6001.130987",3083,2710.871,2552925,"Apr",2014
"9125",2014-04-25,"IPHONE",22858.93266,"79284.20617",88940,1846.951,34214221,"Apr",2014
"9126",2014-05-06,"NOOK",651.958611,"1476.81263",934,82.52,522739,"May",2014
"9127",2014-05-07,"WINDOWS_MOBILE",2000.735039,"5765.046529",3107,1679.54,2377109,"May",2014
"9128",2014-05-09,"IPHONE",14783.82329,"63170.93724",58656,1247.88,28863923,"May",2014
"9129",2014-05-13,"UNKNOWN",21.86248758,"42.55094003",196,133,21410,"May",2014
"9130",2014-05-27,"IPAD",33221.55349,"143099.0676",57662,7015.325,60640282,"May",2014
"9131",2014-06-03,"GOOGLE_GLASS",0.403141038,"0.08805",1,0,29,"Jun",2014
"9132",2014-06-12,"KINDLE",2296.617378,"6855.894154",5714,1766.3,2625850,"Jun",2014
"9133",2014-06-18,"NULL",596.7906484,"822.9054152",1544,5.5,217816,"Jun",2014
"9134",2014-06-18,"ANDROID_MOBILE",30040.57084,"91582.11551",119470,9960.7955,44675233,"Jun",2014
"9135",2014-06-19,"COMPUTER",362495.6928,"866430.2129",157130,1912555.124,448864429,"Jun",2014
"9136",2014-06-19,"XBOX",484.5795324,"790.7460724",150,12,370564,"Jun",2014
"9137",2014-06-26,"BLACKBERRY",473.3699748,"1726.210972",1312,87.559,811221,"Jun",2014
"9138",2014-07-30,"BLACKBERRY_TABLET",316.4279348,"470.6581009",932,173.157,175250,"Jul",2014
"9139",2014-08-14,"BLACKBERRY_TABLET",312.4313515,"473.8402865",873,115.203,159101,"Aug",2014
"9140",2014-08-29,"GOOGLE_TV",19.60427069,"51.18359",8,6,19561,"Aug",2014
"9141",2014-08-29,"PALM",34.18795511,"58.21327032",33,42.4,20584,"Aug",2014
"9142",2014-08-30,"MOBILE",263.6473859,"1253.124344",1341,465.78,528773,"Aug",2014
"9143",2014-09-14,"MOBILE",223.3481069,"1023.173714",1573,877.94,472001,"Sep",2014
"9144",2014-10-03,"NOOK",537.7033011,"1334.931088",1041,154.15,448227,"Oct",2014
"9145",2014-10-04,"WINDOWS_MOBILE",2469.653758,"7407.785968",4148,178548.73,2199929,"Oct",2014
"9146",2014-10-06,"IPHONE",12723.31416,"89152.73647",93270,2211.4873,40307344,"Oct",2014
"9147",2014-10-10,"UNKNOWN",192.3595465,"126.7670562",699,343.2,30159,"Oct",2014
"9148",2014-10-24,"IPAD",23379.72298,"106721.1769",65864,15640.6253,43050755,"Oct",2014
"9149",2014-10-31,"NULL",30.89957389,"70.33838635",244,0,19701,"Oct",2014
"9150",2014-10-31,"ANDROID_MOBILE",26770.37798,"96719.95348",107715,45012.5318,38368125,"Oct",2014
"9151",2014-11-08,"IPAD",19741.40081,"102392.093",48989,45573.4928,40230614,"Nov",2014
"9152",2014-11-15,"NULL",38.60848711,"194.0911677",517,1,67555,"Nov",2014
"9153",2014-11-15,"ANDROID_MOBILE",34942.25027,"147674.9248",148554,49811.1862,60982003,"Nov",2014
"9154",2014-11-16,"COMPUTER",362675.8362,"963603.5387",152845,2784515.651,402562118,"Nov",2014
"9155",2014-11-16,"XBOX",47.86764613,"252.3402229",16,131.65,88486,"Nov",2014
"9156",2014-11-19,"PSP",8.002410568,"37.07089856",14,0,16806,"Nov",2014
"9157",2014-11-23,"BLACKBERRY",405.652405,"1448.143305",2246,174.4403,709380,"Nov",2014
"9158",2014-12-07,"BLACKBERRY",334.1916434,"1204.114866",1592,224.441,541658,"Dec",2014
"9159",2014-01-06,"MOBILE",159.8756649,"651.173395",582,112.16,245196,"Jan",2014
"9160",2014-02-02,"IPOD",7.610851837,"4.10031",40,0,409,"Feb",2014
"9161",2014-06-29,"IPOD",2584.391964,"10517.54933",19716,64.141,5133903,"Jun",2014
"9162",2014-07-02,"IPHONE",15131.31431,"83555.18648",74051,3778.215,33328748,"Jul",2014
"9163",2014-07-20,"IPAD",21872.27848,"112627.7792",46015,9091.3311,48764098,"Jul",2014
"9164",2014-07-31,"PSP",12.61316753,"45.9421189",30,3,24497,"Jul",2014
"9165",2014-08-04,"IPAD",26907.85466,"108795.1424",56191,8751.4962,44870702,"Aug",2014
"9166",2014-08-11,"NULL",302.6149629,"563.0535059",2182,1.6,155975,"Aug",2014
"9167",2014-08-11,"ANDROID_MOBILE",29356.75784,"87728.41793",126333,11242.9317,35679078,"Aug",2014
"9168",2014-08-12,"COMPUTER",380846.3534,"878114.8262",176896,1529756.597,423514576,"Aug",2014
"9169",2014-08-12,"XBOX",21.47669069,"78.53683817",11,3.01,34925,"Aug",2014
"9170",2014-08-15,"PSP",13.66747016,"54.78259027",35,2,27343,"Aug",2014
"9171",2014-08-18,"ANDROID_TABLET",7943.190904,"17371.90002",24729,3205.421,7719056,"Aug",2014
"9172",2014-09-03,"BLACKBERRY",778.5213756,"1881.970159",55200,185.2,1649203,"Sep",2014
"9173",2014-11-26,"IPOD",1427.057094,"8242.624468",11589,185.254,3228489,"Nov",2014
"9174",2014-12-31,"ANDROID_TABLET",11224.75414,"21807.48214",41256,5510.347,10001000,"Dec",2014
"9175",2014-01-30,"GOOGLE_TV",28.39458529,"87.43040052",17,32.02,36691,"Jan",2014
"9176",2014-01-30,"PALM",1.232937617,"3.14438",2,0,1125,"Jan",2014
"9177",2014-02-14,"GOOGLE_TV",26.89404336,"88.38824558",20,26,33276,"Feb",2014
"9178",2014-02-14,"PALM",0.76993498,"2.29106",4,0,1010,"Feb",2014
"9179",2014-02-22,"TABLET",68.99110501,"180.4751373",170,16.92,86646,"Feb",2014
"9180",2014-03-06,"TABLET",4.442037137,"24.12522",24,1.01,8791,"Mar",2014
"9181",2014-03-18,"NOOK",1355.935159,"2358.814356",1380,214.32,731832,"Mar",2014
"9182",2014-03-19,"WINDOWS_MOBILE",1481.225396,"3784.896461",2018,525.18,1772411,"Mar",2014
"9183",2014-03-23,"WII",0,"0.00011",0,0,11,"Mar",2014
"9184",2014-03-25,"UNKNOWN",36.92997976,"149.6310365",29,487.81,43456,"Mar",2014
"9185",2014-03-31,"GOOGLE_GLASS",0.27701684,"0.73831",1,0,370,"Mar",2014
"9186",2014-04-07,"WII",0,"0",0,0,6,"Apr",2014
"9187",2014-04-09,"UNKNOWN",16.86943663,"70.91325569",76,86,25209,"Apr",2014
"9188",2014-04-15,"GOOGLE_GLASS",0.122711685,"0.25831",0,0,74,"Apr",2014
"9189",2014-04-24,"KINDLE",2176.253843,"5531.074717",3321,529.335,2171534,"Apr",2014
"9190",2014-05-08,"KINDLE",2212.911236,"5440.692544",3371,654.13,2131611,"May",2014
"9191",2014-06-26,"BLACKBERRY_TABLET",302.6170728,"473.435408",589,187.527,162348,"Jun",2014
"9192",2014-07-26,"MOBILE",153.9030877,"791.4725378",727,301.287,431799,"Jul",2014
"9193",2014-08-22,"IPOD",917.9806208,"5272.464633",7469,130.306,2104138,"Aug",2014
"9194",2014-09-06,"IPOD",996.8478995,"5072.670922",7780,27,2044884,"Sep",2014
"9195",2014-10-05,"KINDLE",2375.059479,"6531.421209",6815,1471.666,2194679,"Oct",2014
"9196",2014-10-19,"BLACKBERRY",459.3438088,"2549.672074",3740,566.8602,1245480,"Oct",2014
"9197",2014-11-23,"BLACKBERRY_TABLET",231.4189827,"335.8654954",558,1256.001,120857,"Nov",2014
"9198",2014-12-07,"BLACKBERRY_TABLET",344.6849539,"352.1620598",630,124.261,170350,"Dec",2014
"9199",2014-12-23,"MOBILE",225.5620338,"543.7723954",584,159.396,251013,"Dec",2014
"9200",2014-02-03,"ANDROID_TABLET",6129.027232,"14372.11578",12465,3853.23,6325955,"Feb",2014
"9201",2014-04-30,"IPHONE",18182.77071,"67480.70322",54302,888.501,29267096,"Apr",2014
"9202",2014-05-11,"NOOK",586.3083642,"1563.424925",930,97.8,567548,"May",2014
"9203",2014-05-12,"WINDOWS_MOBILE",1821.484142,"5680.356983",2850,2403.91,2410924,"May",2014
"9204",2014-05-14,"IPHONE",13323.98538,"74309.0746",61892,2221.94,33606827,"May",2014
"9205",2014-06-02,"UNKNOWN",16.47493473,"41.18426548",28,234,15472,"Jun",2014
"9206",2014-06-16,"IPAD",38503.8362,"153600.8707",89401,6285.89,69691358,"Jun",2014
"9207",2014-06-23,"NULL",176.8401957,"174.1031579",799,5.002,101172,"Jun",2014
"9208",2014-06-23,"ANDROID_MOBILE",27456.2066,"82862.86713",107772,8459.551,40989236,"Jun",2014
"9209",2014-06-24,"COMPUTER",337299.2332,"876280.3778",134628,2148554.762,442462724,"Jun",2014
"9210",2014-06-24,"XBOX",79.55438507,"307.9284366",27,1,118226,"Jun",2014
"9211",2014-06-27,"PSP",17.23353969,"59.60349505",26,1.001,36189,"Jun",2014
"9212",2014-07-01,"KINDLE",1779.498461,"3869.335887",3313,742.576,1459518,"Jul",2014
"9213",2014-07-07,"NULL",346.1285852,"655.0408093",1649,6.01,225761,"Jul",2014
"9214",2014-07-07,"ANDROID_MOBILE",20307.09427,"69462.74984",85342,6101.324,28375181,"Jul",2014
"9215",2014-07-08,"COMPUTER",303236.4331,"817962.8462",151489,1378780.584,452646879,"Jul",2014
"9216",2014-07-08,"XBOX",19.11258568,"111.9527525",11,1.5,48105,"Jul",2014
"9217",2014-07-15,"BLACKBERRY",470.9493059,"2582.59291",1404,455.51,1274054,"Jul",2014
"9218",2014-09-03,"BLACKBERRY_TABLET",357.0826218,"471.8604552",2943,98.352,197406,"Sep",2014
"9219",2014-09-18,"GOOGLE_TV",17.75617455,"51.04984355",8,8,19267,"Sep",2014
"9220",2014-09-18,"PALM",34.03096254,"62.24522905",44,194.3,28530,"Sep",2014
"9221",2014-09-26,"TABLET",0.043981773,"0.081",0,0,46,"Sep",2014
"9222",2014-10-11,"IPHONE",14247.72967,"111342.2819",97855,2994.5305,45708741,"Oct",2014
