date,device,cost,rfi_revenue,clicks,conversions,impressions
20140417,WINDOWS_MOBILE,2168.067974,5659.807602,2817,1973.476,2582637
20140419,IPHONE,18158.86676,78436.58658,82141,1585.565,34930780
20140423,UNKNOWN,32.85927442,90.98213738,78,93.45,34321
20140507,UNKNOWN,23.22042075,52.17280069,73,55.8,22726
20140513,GOOGLE_GLASS,0.292033399,0.17557,0,0,54
20140522,KINDLE,2066.637654,5399.563392,2873,1092.84,2092997
20140528,NULL,33.34454198,172.8515625,469,3,71508
20140528,ANDROID_MOBILE,29895.18482,97788.99419,73373,8549.65,43161862
20140529,COMPUTER,363596.6685,879936.3276,134458,3066947.319,415819734
20140529,XBOX,59.22162045,216.0114853,14,2,87548
20140606,KINDLE,2318.076634,5998.03076,4333,726.44,2288278
20140724,BLACKBERRY_TABLET,356.5916899,572.937863,1000,166.202,209843
20140808,BLACKBERRY_TABLET,320.8992191,467.1235148,861,77.105,168817
20140824,MOBILE,284.8848064,1192.768321,1122,449.614,513537
20140908,MOBILE,215.021071,765.0379084,1862,937.98,339779
20140920,IPOD,1164.575907,5100.936498,7673,382.001,2212187
20141002,WII,0.00133973,0.01054,0,0,2
20141004,UNKNOWN,153.9361263,108.8410209,588,96,32484
20141010,GOOGLE_GLASS,0.187312127,0.36572,1,0,141
20141018,IPAD,22382.22639,113884.6784,65819,14644.0358,44653226
20141025,NULL,70.2577709,270.0141528,1084,2.1,43205
20141025,ANDROID_MOBILE,27193.89953,101967.3879,121088,49503.4875,41293528
20141026,COMPUTER,354799.9304,865614.8225,171769,3911629.774,388124324
20141026,XBOX,51.91609278,191.1697235,12,87,73080
20141029,PSP,6.317402918,33.58602745,16,0,15461
20141103,KINDLE,1374.273414,3726.772402,3460,2004.354,1305055
20141109,NULL,32.93435974,5129.028864,1488,0,30259
20141109,ANDROID_MOBILE,23680.30673,112122.9217,89646,130856.4154,44847534
20141117,BLACKBERRY,430.7175341,1422.838715,3003,255.081,706901
20141221,BLACKBERRY_TABLET,190.6492928,242.7720874,283,47.01,93755
20140112,IPOD,0.011741925,0.04764,0,0,19
20140301,ANDROID_TABLET,6465.040176,14379.19382,12876,2607.715,6519782
20140610,WINDOWS_MOBILE,1820.122313,5844.549509,4205,3293.47,2628966
20140612,IPHONE,22169.90314,111705.5748,120945,3312.82,54885786
20140630,IPAD,34638.41818,108841.9686,60373,7431.993,49236019
20140714,IPAD,19797.50945,96775.54676,46580,11206.926,41874577
20140721,NULL,267.9077677,353.8707667,1616,0,170081
20140721,ANDROID_MOBILE,18658.27291,59483.51596,59874,13955.4665,27327830
20140722,COMPUTER,335566.7357,815719.1562,158210,1912104.029,427666880
20140722,XBOX,31.25293284,139.33881,5,1.6,57103
20140725,PSP,15.84045849,59.28653903,34,5,28877
20140728,ANDROID_TABLET,8022.418444,14144.34003,21233,6645.7707,6579070
20140805,NULL,299.1139708,643.6742465,2650,2,173785
20140805,ANDROID_MOBILE,26201.88002,71146.4577,109352,10929.5637,29854914
20140806,COMPUTER,375760.7745,850144.911,148596,1668046.341,426559914
20140806,XBOX,24.31047243,97.0608484,14,1.8,39987
20140809,PSP,19.8176665,70.30775862,40,5.3,32171
20140813,BLACKBERRY,522.1430585,2010.021285,1361,398.414,1016926
20141211,IPAD,20867.41845,85321.88457,45828,42062.8757,33432310
20141222,PSP,8.16823119,25.89917602,21,6,13086
20141225,ANDROID_TABLET,10227.02477,34553.96553,63002,6905.508,16311893
20140124,GOOGLE_TV,31.97350597,115.8453693,17,37.55,45116
20140124,PALM,1.236525292,3.1291,2,0,1219
20140208,GOOGLE_TV,30.16956226,89.902236,17,48,33902
20140208,PALM,1.249601683,3.71327,1,0,1296
20140216,TABLET,0.005779287,0.01903,0,0,9
20140228,NOOK,470.8682517,963.0715466,667,142.62,414531
20140317,WII,0,6.00E-05,0,0,6
20140319,UNKNOWN,18.20735868,97.75087415,32,432,26690
20140325,GOOGLE_GLASS,0.263823361,1.08865,0,0,556
20140409,GOOGLE_GLASS,0.241280285,0.71819,2,0,339
20140418,KINDLE,2306.850627,5828.966655,3878,615.4,2352469
20140816,IPOD,1011.047568,5169.408881,9754,303.554,1936021
20140921,ANDROID_TABLET,8819.234034,23230.0835,41412,6443.1734,13425377
20141117,BLACKBERRY_TABLET,214.8438298,285.4701804,643,519,111142
20141217,MOBILE,202.1169596,537.1136706,826,259.891,250997
20140110,PSP,0.44269869,1.263254828,0,0,942
20140113,ANDROID_TABLET,5155.736554,13623.50144,13912,3845.5995,6054953
20140401,GOOGLE_TV,0.125272483,1.9795912,1,0,119
20140401,PALM,71.95855024,139.3185153,91,8.3,62360
20140421,NOOK,713.7665078,1677.235243,1105,123.485,640733
20140422,WINDOWS_MOBILE,2517.35024,6459.917211,3421,2809.426,2892843
20140424,IPHONE,21771.73374,83670.22409,93059,1715.51,36440993
20140505,NOOK,661.1575906,1573.834291,981,108.7,530707
20140506,WINDOWS_MOBILE,1986.620157,5539.975726,2967,1118.725,2267233
20140508,IPHONE,13956.52293,63449.37229,58744,1224.82,29719873
20140510,WII,0.000206991,0,0,0,1
20140512,UNKNOWN,23.16288902,44.23280224,212,81,22433
20140526,IPAD,33205.01826,161715.3946,58006,8378.278,66201336
20140602,GOOGLE_GLASS,0.028836512,0.0612,0,0,25
20140611,KINDLE,2292.771674,6219.387017,5006,668.55,2407305
20140617,NULL,330.5516767,365.0848143,1158,8.003,145792
20140617,ANDROID_MOBILE,31281.90946,91373.20746,118823,10186.466,44663284
20140618,COMPUTER,378534.942,911421.0825,164964,1916200.263,472566855
20140618,XBOX,369.7679474,690.4303616,126,12.002,325806
20140625,BLACKBERRY,442.8725025,1636.633239,1263,78.531,761052
20140709,BLACKBERRY,362.7511551,1808.283159,1368,132.01,853653
20140813,BLACKBERRY_TABLET,369.8891449,528.1324252,1150,183.27,178593
20140828,GOOGLE_TV,21.233804,49.74368,11,4,19247
20140828,PALM,39.46302003,62.85358053,44,44.2,22936
20140913,MOBILE,181.1400831,950.3435744,1132,430.74,400376
20141002,NOOK,498.1660799,1281.7947,954,123.3,431982
20141003,WINDOWS_MOBILE,2784.627173,8127.301345,3770,173246.967,2265646
20141005,IPHONE,13302.56471,91402.05195,99124,4366.5866,42242206
20141023,IPAD,25155.04706,120238.9052,76678,15235.0734,47808096
20141030,NULL,35.26543637,126.9481977,299,0,26712
20141030,ANDROID_MOBILE,29475.62687,103288.5476,104235,106985.364,40724956
20141031,COMPUTER,393026.765,951761.2654,170120,4197969.159,409989384
20141031,XBOX,31.58307427,140.1306595,19,42.5,51893
20141107,IPAD,21863.221,101758.1195,48929,46521.8996,40120167
20141114,NULL,74.60998802,415.474003,567,2,146320
20141114,ANDROID_MOBILE,39182.02682,141223.4134,116445,91827.1239,57810025
20141115,COMPUTER,355785.4535,934845.2616,155833,2962833.411,386407672
20141115,XBOX,53.6848252,267.1835078,19,135.3,95518
20141118,PSP,7.798317825,40.6304908,28,0,19163
20141122,BLACKBERRY,439.1194848,1492.880842,2957,206.56,737582
20141206,BLACKBERRY,314.4933347,1157.431526,1626,191.522,527124
20140105,MOBILE,187.3070265,717.2756584,811,263.09,248528
20140129,WII,0.977193472,3.886250431,1,0,1561
20140201,IPOD,8.450612598,4.52933,44,0,458
20140628,IPOD,1887.031953,9252.546187,17988,82.01,4748777
20140701,IPHONE,15801.6945,79808.06939,87397,3655.001,31962239
20140730,PSP,11.26032987,45.07448619,37,7,24978
20140803,IPAD,25279.91419,104223.2477,54826,10841.507,43980969
20140810,NULL,275.4705613,527.0623973,1842,2,130193
20140810,ANDROID_MOBILE,29320.78543,86290.12642,112180,12549.3638,34876180
20140811,COMPUTER,365624.9206,851512.2353,169657,1679968.69,416309898
20140811,XBOX,15.97233291,70.427154,9,1,29555
20140814,PSP,16.74528799,68.99650981,44,0,31295
20140817,ANDROID_TABLET,8669.655972,20581.91737,21701,2919.335,8853157
20140902,BLACKBERRY,671.0611531,1749.275163,90926,429.714,2048051
20141029,MOBILE,138.3193194,651.3262965,1054,699.27,278664
20141125,IPOD,1420.772935,7579.349782,10551,187.301,2886278
20141209,IPOD,591.2592063,4242.78632,4221,107.003,1741404
20141230,ANDROID_TABLET,10459.96868,24937.03453,48099,6506.057,10864792
20140213,GOOGLE_TV,23.8487913,82.37170798,27,51.1,31824
20140213,PALM,0.937836491,3.15481,3,0,1200
20140221,TABLET,69.50653599,184.2293332,156,17.01,83865
20140305,TABLET,5.347092453,29.03774704,21,3,9825
20140317,NOOK,1253.211708,2320.482375,1423,182.271,710382
20140318,WINDOWS_MOBILE,1383.998906,3459.780987,1929,667.11,1611110
20140322,WII,0,0.00018,0,0,18
20140324,UNKNOWN,19.6501856,112.8735528,52,439,35109
20140330,GOOGLE_GLASS,0.24535913,0.97001,0,0,501
20140408,UNKNOWN,16.91698226,56.53450968,102,80,20559
20140414,GOOGLE_GLASS,0.162068029,0.28555,0,0,96
20140423,KINDLE,2293.56222,5627.142328,3207,704.54,2170984
20140429,NULL,9249.454861,32373.61062,30304,192.25,15147789
20140429,ANDROID_MOBILE,19368.53858,59781.14618,57037,9641.055,26583433
20140507,KINDLE,2296.631946,5744.220213,3050,663.97,2197497
20140625,BLACKBERRY_TABLET,288.354341,480.7070252,700,185.313,175826
20140709,BLACKBERRY_TABLET,253.3448837,451.650634,884,178.229,201358
20140725,MOBILE,169.4756423,729.6828606,690,371.109,394704
20140809,MOBILE,128.1228172,764.2798811,656,133.244,322079
20140821,IPOD,949.6338873,5105.31864,7881,144.214,1980136
20140905,IPOD,959.6544243,4154.107391,6426,211.001,1824577
20141004,KINDLE,2257.597263,6222.610709,6986,957.021,2105720
20141018,BLACKBERRY,466.0367624,2736.060556,5661,380.01,1375785
20141122,BLACKBERRY_TABLET,223.3997335,323.5164308,566,1308.002,115299
20141206,BLACKBERRY_TABLET,373.7487828,334.4999005,583,116,162074
20141222,MOBILE,205.2724585,524.4348741,563,109.101,245408
20141229,TABLET,0.009526823,0.01442514,0,0,7
20140202,ANDROID_TABLET,6412.936283,15285.43012,14734,3396.045,6554806
20140510,NOOK,716.4730393,1703.384981,1111,90.73,602076
20140511,WINDOWS_MOBILE,1801.457755,5711.124971,2954,2780.3,2407147
20140513,IPHONE,14560.83115,72826.86485,59968,1591.935,31515618
20140531,IPAD,28996.13573,134373.2813,58947,6734.921,58357482
20140601,UNKNOWN,18.42210958,48.00452686,42,208,17612
20140615,IPAD,39182.74752,182043.4021,77010,6746.22,82848455
20140622,NULL,212.0446432,208.4692247,1229,25.101,120442
20140622,ANDROID_MOBILE,25626.59197,81651.1722,104858,8581.777,41268095
20140623,COMPUTER,395800.3861,956297.6888,158341,2949265.495,489992029
20140623,XBOX,458.3856686,708.5778573,110,13,317950
20140626,PSP,13.79879228,52.52151539,22,0,31523
20140629,ANDROID_TABLET,13000.86642,25849.09625,22264,4472.444,11826262
20140630,BLACKBERRY,528.8688346,1691.920595,1237,65.798,828656
20140706,NULL,266.4635925,449.4476135,1265,0.01,150170
20140706,ANDROID_MOBILE,17542.22671,66380.80298,78223,6007.973,28314522
20140707,COMPUTER,313317.8346,784376.3128,145792,1329952.597,440166307
20140707,XBOX,24.93307961,136.964445,10,2.6,59089
20140714,BLACKBERRY,449.9435111,2589.391072,1330,490.45,1301979
20140902,BLACKBERRY_TABLET,395.437294,567.5467353,2641,58.104,212658
20140917,GOOGLE_TV,16.22674919,46.20791782,10,7,17943
20140917,PALM,39.21199002,61.30003518,32,206,28985
20140925,TABLET,0.004721026,0.01076,0,0,7
20141010,IPHONE,13812.80637,108934.9421,87838,3076.2057,44760058
20141112,IPAD,21893.58456,101268.5701,45562,28689.385,42324913
20141120,COMPUTER,416373.3953,1046245.204,154156,3323973.15,441685257
20141120,XBOX,33.59490929,160.0944195,13,124.01,59791
20141123,PSP,7.87217398,35.28557178,24,0,19630
20141126,ANDROID_TABLET,12011.61878,54056.8601,29335,8139.3464,21786794
20141203,NULL,107.0599949,477.395719,2031,2,181064
20141203,ANDROID_MOBILE,37643.58953,142429.9429,209324,195655.71,56910826
20141204,COMPUTER,417289.5583,1144980.493,195399,1779251.184,501286544
20141204,XBOX,97.71213911,226.6523559,20,5,89734
20141207,PSP,8.098836421,46.22639258,36,1,25209
20141211,BLACKBERRY,476.8650688,1455.986408,1349,205.511,686156
20140109,GOOGLE_TV,21.80972389,80.20241792,10,8,32145
20140109,PALM,0.980651188,2.82326,3,0,996
20140110,MOBILE,272.4418626,772.3069527,617,14.6605,315931
20140117,TABLET,0.058593783,0.36889,1,0,116
20140218,WII,7.552230555,54.63598721,11,0,25235
20140226,GOOGLE_GLASS,0.102342701,0.22736,0,0,116
20140319,KINDLE,2630.428731,5752.793105,4031,1250.005,2140262
20140717,IPOD,846.2191819,5604.435455,7023,51.404,2231868
20140822,ANDROID_TABLET,9106.230517,18461.94305,29561,3256.932,8583733
20140903,PSP,14.57199112,43.73544247,52,1,38845
20140906,ANDROID_TABLET,7906.692558,18159.22115,22093,3918.427,7522343
20141018,BLACKBERRY_TABLET,284.8403599,442.3243155,1091,1757.22,163513
20141118,MOBILE,182.8472772,602.2430094,844,428.861,252026
20141130,IPOD,1127.609237,6327.308502,7965,174.51,2615379
20141214,IPOD,877.2234069,4176.521788,5566,106.213,1891026
20140302,GOOGLE_TV,24.3916438,135.376208,10,53.01,53379
20140302,PALM,57.03864379,127.5429021,66,40,56236
20140310,TABLET,3.572987079,18.93365,35,1,7062
20140322,NOOK,1117.32417,2347.332019,1319,183.468,814069
20140323,WINDOWS_MOBILE,1313.167316,3967.562328,2384,548.82,1971179
20140325,IPHONE,19899.13931,95560.55438,58008,1916.392,38359014
20140406,NOOK,675.8279931,1620.677335,1237,198.72,602026
20140407,WINDOWS_MOBILE,834.1265817,2917.102031,1594,355.91,1349399
20140409,IPHONE,12828.07975,67192.95276,55076,1010.303,28667312
20140413,UNKNOWN,13.20189165,45.5970785,242,140.6,17140
20140427,IPAD,30585.46828,119937.9684,60585,10984.342,51702463
20140503,GOOGLE_GLASS,0.07334421,0.16199,0,0,56
20140512,KINDLE,1811.353804,4928.26959,2512,781.84,2010816
20140518,NULL,88.60494656,201.3385342,398,0,74127
20140518,ANDROID_MOBILE,22114.01163,89436.35304,80365,8568.016,39398203
20140519,COMPUTER,329108.7796,837001.64,119175,1515160.958,384683397
20140519,XBOX,39.62102948,161.6029625,12,1,69737
20140526,BLACKBERRY,431.9935049,2343.815749,1142,57.72,1022498
20140630,BLACKBERRY_TABLET,447.0712972,503.9642652,1042,683.036,204205
20140714,BLACKBERRY_TABLET,250.1553161,431.669704,745,274.037,160969
20140729,GOOGLE_TV,21.89107487,53.87613288,6,7,20255
20140729,PALM,51.90957901,72.3537572,57,164.051,29813
20140730,MOBILE,127.6630804,662.8166139,746,274.711,340305
20140814,MOBILE,174.6777266,944.5616259,886,223.527,380744
20140910,IPOD,648.1277801,4156.718853,4559,72.8,1810469
20141008,IPAD,20281.77862,111077.8165,54764,9430.0173,44611165
20141015,NULL,104.4769529,347.6179314,1680,1,47393
20141015,ANDROID_MOBILE,30656.86213,108314.0939,112391,23698.3087,44083644
20141016,COMPUTER,403665.8845,982804.1737,200887,3389157.177,444817255
20141016,XBOX,32.75927903,170.937018,12,83.5,58975
20141019,PSP,8.942972959,61.18628844,22,1,36558
20141023,BLACKBERRY,497.9166294,2484.774392,6081,310.12,1158890
20141107,BLACKBERRY,425.516823,1586.191109,1896,246.78,706823
20141211,BLACKBERRY_TABLET,172.0082782,201.4606549,308,135,88945
20141226,GOOGLE_TV,19.00048355,38.70086594,7,102.201,15377
20141226,PALM,42.52888763,44.96861822,65,63,19819
20140102,IPOD,0.178001976,0.08354,1,0,67
20140529,IPOD,1423.575809,10339.83564,12855,42.06,4254253
20140602,IPHONE,18836.54438,106313.4508,80744,2166.87,47372416
20140620,IPAD,36127.14069,136727.7557,96420,7422.1205,61087311
20140704,IPAD,17298.45772,103196.7731,45714,5214.629,41011201
20140711,NULL,526.2668345,814.7425865,1193,1,188489
20140711,ANDROID_MOBILE,18113.37483,62946.3492,61936,9519.868,27682555
20140712,COMPUTER,270109.5905,662619.8387,137061,1732358.181,384028589
20140712,XBOX,21.61856,119.6187305,8,21.4,49612
20140715,PSP,7.807253011,37.62173797,23,2,17002
20140718,ANDROID_TABLET,5974.73415,14067.07093,13822,2779.871,7511102
20140803,BLACKBERRY,324.4414852,1700.287276,1051,150.311,837446
20140922,GOOGLE_TV,12.17690708,54.9744413,11,22.01,20468
20140922,PALM,24.60098377,54.20761596,47,129,22849
20140930,TABLET,0.005102549,0.02815,0,0,12
20141026,IPOD,652.3444631,5224.756763,8251,115.8,1791486
20141201,IPAD,33527.29292,125758.4184,142022,33287.7777,50977223
20141212,PSP,10.33230366,30.99508376,11,0,15147
20141215,ANDROID_TABLET,9497.077966,46448.34461,47303,6843.39,18972903
20140114,GOOGLE_TV,25.9592243,88.7068175,23,22,34394
20140114,PALM,0.651279889,2.05456,1,0,730
20140122,TABLET,0.023712044,0.14282,0,0,48
20140206,TABLET,0.060578235,0.10214,0,0,49
20140218,NOOK,433.9468321,1124.902309,833,147.27,424708
20140219,WINDOWS_MOBILE,584.9051346,1867.108058,1277,381.94,869825
20140223,WII,11.16607766,64.62914651,15,0,31301
20140225,UNKNOWN,217.3117495,793.1217793,421,466.04,330219
20140309,UNKNOWN,18.23687675,66.17867634,65,158.7,23273
20140315,GOOGLE_GLASS,0.273938216,0.90131,1,0,451
20140324,KINDLE,3018.703388,6965.356506,3961,900.195,2765505
20140408,KINDLE,2090.573834,4982.836901,3341,679.685,1972920
20140526,BLACKBERRY_TABLET,430.4872642,605.827401,1056,198.51,218497
20140626,MOBILE,257.4713993,952.6798556,642,175.327,402553
20140722,IPOD,960.7755796,7038.001159,9125,281.104,2829295
20140806,IPOD,1055.760618,4595.521199,10356,85.106,1836760
20140911,ANDROID_TABLET,8130.448835,18793.66154,20718,4014.114,7927552
20141023,BLACKBERRY_TABLET,345.8835612,383.8940356,977,1392.301,164974
20141107,BLACKBERRY_TABLET,205.5716387,273.7705868,637,565.3,103733
20141123,MOBILE,212.2387016,663.0857939,904,837.38,265531
20141207,MOBILE,186.6859441,678.9841909,991,285.84,305532
20140103,ANDROID_TABLET,4573.448804,10762.70906,12956,4323.7365,4867048
20140330,IPHONE,19214.40232,87027.58272,54944,1252.922,35829077
20140411,NOOK,605.4002859,1440.684511,920,112.7,506359
20140412,WINDOWS_MOBILE,998.0469692,3290.564127,1907,334.56,1455902
20140414,IPHONE,13011.31307,68635.97907,56945,1126.905,29444131
20140502,UNKNOWN,29.33549514,85.18838072,247,50.8,31667
20140516,IPAD,24294.09251,116319.4897,50750,5154.222,48460031
20140523,NULL,27.36196802,158.6629596,147,0,63987
20140523,ANDROID_MOBILE,24401.59634,97197.29413,64220,7555.452,40553970
20140524,COMPUTER,275027.6843,698687.8662,104709,1184671.899,335274420
20140524,XBOX,36.42926199,169.2528029,16,2,65178
20140527,PSP,22.49643748,104.277677,26,1,49075
20140531,BLACKBERRY,515.9225026,2538.855234,1161,82.5,1221726
20140601,KINDLE,2216.044136,5312.542113,3120,681.6,2144888
20140607,NULL,182.9096904,139.1797789,1032,10,84801
20140607,ANDROID_MOBILE,26822.23101,90476.58313,102584,11112.367,43272755
20140608,COMPUTER,284143.6181,751406.812,147824,1868426.564,379804386
20140608,XBOX,95.31275446,325.0545885,33,1,126063
20140615,BLACKBERRY,532.7735243,2182.868238,1371,111.28,1029517
20140803,BLACKBERRY_TABLET,358.2791544,498.7389611,893,151.062,186179
20140818,GOOGLE_TV,13.00008628,41.606944,6,43,16202
20140818,PALM,35.95985914,64.92135048,48,46.011,23409
20140826,TABLET,8.56E-05,0.00325,0,0,1
20140903,MOBILE,627.1941598,732.3054156,67494,227.32,1616171
20140927,WII,0.000352216,0.00433,0,0,2
20140929,UNKNOWN,263.8834708,79.02285448,429,48.5,35925
20141013,IPAD,19138.2013,100360.1369,47258,17352.4783,38802772
20141020,NULL,78.90168618,300.215079,1514,0.0005,42227
20141020,ANDROID_MOBILE,28298.2921,105806.6099,129800,24013.3914,43793013
20141021,COMPUTER,263349.715,934786.3692,140680,3152069.211,404650634
20141021,XBOX,21.16929686,125.3515483,8,43.5,48460
20141024,PSP,10.62603558,55.28675466,29,48.1,33508
20141027,ANDROID_TABLET,7128.142556,21482.52903,31609,6879.2152,8681593
20141104,NULL,220.6463724,424.1123167,3404,2,60900
20141104,ANDROID_MOBILE,26609.61379,104553.0193,80507,256001.1965,41418480
20141105,COMPUTER,371409.829,1029675.646,171114,2467773.206,445524114
20141105,XBOX,26.67945911,150.8679028,8,59,53185
20141108,PSP,8.121381852,50.49300749,20,2,27376
20141112,BLACKBERRY,385.6512452,1597.240333,1919,286.35,816990
20141231,GOOGLE_TV,7.698949321,17.33461,3,55,6998
20141231,PALM,21.46750438,34.89365033,36,26.4,15281
20140119,WII,0.33261447,4.120550002,0,0,1721
20140618,IPOD,1620.244505,7442.443319,15226,63.505,3773699
20140720,PSP,7.307539014,41.82836312,32,3,24470
20140723,ANDROID_TABLET,7917.495614,15944.12807,20025,4576.7001,7724109
20140801,COMPUTER,344250.9173,775692.2531,172773,2072441.369,394340353
20140801,XBOX,19.01753295,93.90890236,9,2.8,35979
20140804,PSP,14.60652914,58.43419123,51,1,27532
20140807,ANDROID_TABLET,8919.738341,17788.4522,32448,2324.5424,7481609
20141019,MOBILE,179.5047852,661.3438134,633,470.06,257636
20141031,IPOD,722.6653728,4641.976596,5953,97.603,1642710
20141115,IPOD,694.1644202,4551.064269,7254,119.46,1821603
20141220,ANDROID_TABLET,12411.04876,60558.43105,40780,4723.942,25149908
20140203,GOOGLE_TV,21.88854044,76.37455786,12,36.3,29203
20140203,PALM,1.281186864,3.70938,1,0,1337
20140211,TABLET,0.074215848,0.12714,1,0,143
20140223,NOOK,463.8645452,1090.115797,878,170.745,465668
20140224,WINDOWS_MOBILE,594.0038085,1922.905217,1373,764.89,874550
20140226,IPHONE,12608.82617,62369.94899,49145,1031.02,26370832
20140307,NOOK,1445.872909,2035.741744,1276,104.67,684752
20140308,WINDOWS_MOBILE,981.3799133,3002.068728,1708,353.69,1432565
20140314,UNKNOWN,19.45191581,75.70660606,83,283.1,22000
20140320,GOOGLE_GLASS,0.281931409,0.9677,0,0,481
20140328,IPAD,46334.07031,154635.716,77222,8678.634,63174742
20140404,GOOGLE_GLASS,0.219247768,0.75877,0,0,433
