city,d_kings_landing,d_astapor,d_winterfell,trips_in_first_30_days,signup_date,!day of week,!day of week num,avg_rating_of_driver,avg_surge,last_trip_date,is_active,d_iphone,d_android,surge_pct,is_uber_black_user,weekday_pct,avg_dist,avg_rating_by_driver
Astapor,0,1,0,0,1/17/2014,Friday,6,5,1.88,3/1/2014,0,0,1,50,0,100,4.98,5
King's Landing,1,0,0,2,1/21/2014,Tuesday,3,4,1,6/25/2014,1,1,0,0,1,50,6.2,4.8
Winterfell,0,0,1,2,1/10/2014,Friday,6,NaN,1,6/26/2014,1,1,0,0,1,50,1.65,5
King's Landing,1,0,0,1,1/27/2014,Monday,2,5,1,2/17/2014,0,0,1,0,0,100,2.55,5
Astapor,0,1,0,0,1/28/2014,Tuesday,3,NaN,1,3/28/2014,0,1,0,0,1,100,6.57,5
Astapor,0,1,0,0,1/5/2014,Sunday,1,5,1.15,5/26/2014,0,1,0,20,0,60,4.95,4.8
Astapor,0,1,0,0,1/14/2014,Tuesday,3,5,1,3/17/2014,0,1,0,0,1,50,2.56,5
Winterfell,0,0,1,0,1/17/2014,Friday,6,3,4,3/5/2014,0,0,1,100,0,100,0.97,NaN
Winterfell,0,0,1,6,1/14/2014,Tuesday,3,4.6,1.03,6/26/2014,1,1,0,9.1,0,68.2,3.62,4.7
Winterfell,0,0,1,6,1/11/2014,Saturday,7,4,1,6/28/2014,1,1,0,0,0,51.2,3.37,4.8
Astapor,0,1,0,17,1/31/2014,Friday,6,3.9,1.37,5/9/2014,0,1,0,34.1,1,80.5,3.08,4.9
Astapor,0,1,0,1,1/23/2014,Thursday,5,NaN,1,1/23/2014,0,1,0,0,1,100,3.83,5
Astapor,0,1,0,0,1/24/2014,Friday,6,5,1,5/31/2014,0,1,0,0,0,0,4.25,NaN
Winterfell,0,0,1,0,1/12/2014,Sunday,1,NaN,1,6/20/2014,1,1,0,0,1,100,8.77,4.5
Winterfell,0,0,1,0,1/19/2014,Sunday,1,5,1.13,6/1/2014,1,0,1,50,0,0,1.05,3
Winterfell,0,0,1,8,1/27/2014,Monday,2,4.9,1.07,6/30/2014,1,1,0,10.5,1,68.4,2.89,4.6
Astapor,0,1,0,2,1/11/2014,Saturday,7,5,1,1/12/2014,0,1,0,0,0,0,5.94,5
Astapor,0,1,0,2,1/30/2014,Thursday,5,4.5,1,2/3/2014,0,1,0,0,1,50,15.99,5
King's Landing,1,0,0,2,1/11/2014,Saturday,7,5,1.13,6/5/2014,1,0,1,33.3,1,33.3,8.48,4.3
Astapor,0,1,0,0,1/31/2014,Friday,6,5,2,5/16/2014,0,0,1,100,0,100,3.25,5
Winterfell,0,0,1,1,1/19/2014,Sunday,1,5,1.25,1/19/2014,0,0,1,100,0,0,5.71,5
Winterfell,0,0,1,4,1/28/2014,Tuesday,3,4.1,1,3/20/2014,0,0,1,0,0,100,1.18,4.7
Winterfell,0,0,1,0,1/11/2014,Saturday,7,NaN,1,6/12/2014,1,1,0,0,0,100,6.22,4
King's Landing,1,0,0,1,1/23/2014,Thursday,5,5,1,7/1/2014,1,0,1,0,0,60,6.09,5
Winterfell,0,0,1,2,1/11/2014,Saturday,7,4.7,1.1,5/12/2014,0,1,0,15.4,0,76.9,14.07,4.8
Astapor,0,1,0,1,1/31/2014,Friday,6,5,1,4/27/2014,0,1,0,0,0,50,3.42,4.2
Winterfell,0,0,1,1,1/25/2014,Saturday,7,4.9,1,6/28/2014,1,1,0,0,1,59.1,2.72,4.8
King's Landing,1,0,0,0,1/1/2014,Wednesday,4,5,1,7/1/2014,1,1,0,0,0,20,2.02,5
Winterfell,0,0,1,1,1/24/2014,Friday,6,4,1,1/25/2014,0,0,1,0,1,0,8.48,5
Astapor,0,1,0,0,1/26/2014,Sunday,1,3.5,1,5/31/2014,0,1,0,0,0,75,3.41,4.8
Astapor,0,1,0,1,1/17/2014,Friday,6,4,1,2/10/2014,0,1,0,0,1,100,11.26,5
Winterfell,0,0,1,1,1/7/2014,Tuesday,3,5,1,1/14/2014,0,0,1,0,0,100,4.15,5
Winterfell,0,0,1,5,1/3/2014,Friday,6,5,1,2/18/2014,0,1,0,0,0,100,13.95,5
Winterfell,0,0,1,0,1/13/2014,Monday,2,3,1,2/22/2014,0,0,1,0,0,0,3.93,3.5
Winterfell,0,0,1,0,1/24/2014,Friday,6,5,1,3/5/2014,0,0,1,0,0,100,3.1,5
Winterfell,0,0,1,0,1/8/2014,Wednesday,4,4,1,6/22/2014,1,1,0,0,1,0,1.35,5
Winterfell,0,0,1,6,1/7/2014,Tuesday,3,4.8,1.04,6/28/2014,1,1,0,8.3,1,41.7,2.22,4.6
Astapor,0,1,0,0,1/30/2014,Thursday,5,5,1,5/21/2014,0,1,0,0,1,100,11.78,5
Astapor,0,1,0,5,1/19/2014,Sunday,1,5,1.34,3/16/2014,0,0,1,21.4,1,42.9,2.34,4.5
King's Landing,1,0,0,3,1/22/2014,Wednesday,4,5,1,6/30/2014,1,1,0,0,0,75,2.95,4.5
Winterfell,0,0,1,0,1/25/2014,Saturday,7,NaN,1,4/5/2014,0,1,0,0,0,100,5.36,5
Astapor,0,1,0,2,1/23/2014,Thursday,5,4.3,1.28,6/26/2014,1,1,0,25,0,93.8,2.83,4.9
Astapor,0,1,0,2,1/22/2014,Wednesday,4,5,1,5/4/2014,0,1,0,0,1,80,6.51,5
Winterfell,0,0,1,2,1/25/2014,Saturday,7,4.5,1,6/25/2014,1,1,0,0,0,40,6.87,5
Winterfell,0,0,1,6,1/27/2014,Monday,2,2,1,2/13/2014,0,1,0,0,0,66.7,6.67,3.8
Winterfell,0,0,1,1,1/31/2014,Friday,6,NaN,1,2/1/2014,0,0,1,0,0,100,3.96,5
Winterfell,0,0,1,0,1/9/2014,Thursday,5,3,1,5/1/2014,0,0,0,0,0,100,9.88,5
Winterfell,0,0,1,4,1/20/2014,Monday,2,5,1.08,6/21/2014,1,0,1,6.7,0,66.7,4.25,4.9
Winterfell,0,0,1,3,1/31/2014,Friday,6,4,1,3/1/2014,0,1,0,0,0,100,11.38,4.7
Astapor,0,1,0,0,1/30/2014,Thursday,5,NaN,1,3/9/2014,0,1,0,0,0,0,5.63,5
King's Landing,1,0,0,2,1/8/2014,Wednesday,4,4.7,1,6/17/2014,1,0,1,0,0,100,1.89,5
Winterfell,0,0,1,0,1/28/2014,Tuesday,3,NaN,1,6/9/2014,1,1,0,0,1,0,24.28,5
King's Landing,1,0,0,2,1/31/2014,Friday,6,4.5,1,1/31/2014,0,1,0,0,1,100,7.42,5
Winterfell,0,0,1,1,1/10/2014,Friday,6,4.7,1.48,6/28/2014,1,1,0,40,0,40,2.36,4.9
Winterfell,0,0,1,4,1/17/2014,Friday,6,3,1.17,4/26/2014,0,0,1,33.3,0,16.7,2.1,3.7
Winterfell,0,0,1,1,1/12/2014,Sunday,1,5,1,1/13/2014,0,0,1,0,0,0,7.46,5
Winterfell,0,0,1,16,1/23/2014,Thursday,5,5,1.01,6/28/2014,1,1,0,1.2,1,80.2,2.96,4.8
King's Landing,1,0,0,0,1/22/2014,Wednesday,4,4.6,1,6/6/2014,1,1,0,0,0,100,5.22,5
Astapor,0,1,0,1,1/22/2014,Wednesday,4,NaN,1,2/9/2014,0,1,0,0,1,0,11.89,5
Winterfell,0,0,1,2,1/29/2014,Wednesday,4,4,1.17,6/28/2014,1,1,0,15.4,1,76.9,1.75,4.8
Winterfell,0,0,1,1,1/31/2014,Friday,6,4,1,6/4/2014,1,1,0,0,0,76.9,7.64,4.8
King's Landing,1,0,0,2,1/17/2014,Friday,6,4,1.63,2/9/2014,0,0,1,50,0,0,2.12,5
Winterfell,0,0,1,1,1/23/2014,Thursday,5,5,1,6/16/2014,1,1,0,0,0,50,10.02,4.9
Astapor,0,1,0,0,1/31/2014,Friday,6,4.3,1.25,6/15/2014,1,1,0,25,0,0,2.42,4.3
Winterfell,0,0,1,1,1/19/2014,Sunday,1,5,1,4/27/2014,0,1,0,0,0,0,10.6,4.2
Astapor,0,1,0,2,1/12/2014,Sunday,1,5,1,3/25/2014,0,1,0,0,1,83.3,8.44,4.8
Winterfell,0,0,1,0,1/14/2014,Tuesday,3,NaN,1,4/7/2014,0,1,0,0,1,0,1.78,5
King's Landing,1,0,0,2,1/28/2014,Tuesday,3,5,1,2/27/2014,0,0,1,0,1,100,1.62,3
Winterfell,0,0,1,1,1/11/2014,Saturday,7,NaN,1.25,1/16/2014,0,1,0,100,0,100,15.19,5
Winterfell,0,0,1,2,1/6/2014,Monday,2,NaN,1,1/6/2014,0,0,0,0,1,100,16.54,5
Winterfell,0,0,1,2,1/11/2014,Saturday,7,5,1,1/11/2014,0,0,1,0,0,0,2.53,5
Astapor,0,1,0,1,1/4/2014,Saturday,7,3.5,1,5/28/2014,0,1,0,0,1,50,4.61,5
Astapor,0,1,0,0,1/6/2014,Monday,2,5,1.13,6/30/2014,1,1,0,20,0,30,3.69,5
Winterfell,0,0,1,0,1/26/2014,Sunday,1,4,1,3/29/2014,0,0,1,0,1,0,2.71,4
King's Landing,1,0,0,14,1/10/2014,Friday,6,4.5,1.18,6/28/2014,1,1,0,22.9,1,64.4,2.52,4.9
Winterfell,0,0,1,3,1/18/2014,Saturday,7,4.3,1,6/29/2014,1,1,0,0,0,14.3,7.05,4.7
Winterfell,0,0,1,1,1/18/2014,Saturday,7,5,1,1/19/2014,0,0,1,0,0,0,11.85,5
King's Landing,1,0,0,6,1/3/2014,Friday,6,4.8,1.02,6/8/2014,1,1,0,7.7,0,61.5,3.73,4.9
Winterfell,0,0,1,2,1/11/2014,Saturday,7,5,1,1/12/2014,0,1,0,0,0,0,3.46,5
Winterfell,0,0,1,2,1/30/2014,Thursday,5,5,1.03,6/9/2014,1,1,0,11.1,1,66.7,10.86,5
Winterfell,0,0,1,21,1/4/2014,Saturday,7,4.6,1.1,6/28/2014,1,1,0,13.4,1,61.9,4.99,4.6
Astapor,0,1,0,2,1/11/2014,Saturday,7,3,1,5/3/2014,0,1,0,0,1,0,2.7,4.5
Astapor,0,1,0,0,1/13/2014,Monday,2,5,1,6/12/2014,1,1,0,0,0,100,6.65,5
Winterfell,0,0,1,1,1/30/2014,Thursday,5,NaN,3.75,2/7/2014,0,0,1,100,0,100,2.69,5
Winterfell,0,0,1,1,1/2/2014,Thursday,5,4,1,1/3/2014,0,1,0,0,0,100,11.64,2
Winterfell,0,0,1,0,1/12/2014,Sunday,1,5,1,3/7/2014,0,1,0,0,0,100,5.77,5
Winterfell,0,0,1,2,1/12/2014,Sunday,1,5,1.07,6/23/2014,1,1,0,27.3,1,45.5,1.67,4.6
King's Landing,1,0,0,1,1/14/2014,Tuesday,3,5,1,1/15/2014,0,1,0,0,0,100,1.86,5
Astapor,0,1,0,0,1/4/2014,Saturday,7,5,1,2/16/2014,0,1,0,0,1,0,1.59,5
Winterfell,0,0,1,1,1/17/2014,Friday,6,NaN,1,6/5/2014,1,1,0,0,0,100,4.02,5
Winterfell,0,0,1,6,1/8/2014,Wednesday,4,4.4,1,4/27/2014,0,0,1,0,0,88.2,5.47,4.5
King's Landing,1,0,0,1,1/22/2014,Wednesday,4,5,1,1/23/2014,0,0,1,0,0,100,8.58,5
King's Landing,1,0,0,1,1/15/2014,Wednesday,4,5,1,1/16/2014,0,0,1,0,0,100,13.63,5
Winterfell,0,0,1,0,1/22/2014,Wednesday,4,NaN,1,5/20/2014,0,0,1,0,0,100,1.25,5
Winterfell,0,0,1,1,1/7/2014,Tuesday,3,NaN,1,1/18/2014,0,1,0,0,1,100,3.23,5
Astapor,0,1,0,1,1/4/2014,Saturday,7,5,1.08,3/14/2014,0,1,0,33.3,0,100,5.12,4.3
King's Landing,1,0,0,0,1/9/2014,Thursday,5,NaN,2,6/29/2014,1,1,0,100,0,0,2.77,5
Winterfell,0,0,1,2,1/31/2014,Friday,6,NaN,1,2/8/2014,0,1,0,0,0,50,0.74,5
Winterfell,0,0,1,3,1/12/2014,Sunday,1,3.7,1,1/16/2014,0,0,1,0,0,100,7.69,5
Winterfell,0,0,1,0,1/24/2014,Friday,6,NaN,1,4/2/2014,0,1,0,0,0,100,23.18,5
Winterfell,0,0,1,4,1/5/2014,Sunday,1,4.9,1.1,6/29/2014,1,0,1,11.8,1,76.5,2.33,4.8
Winterfell,0,0,1,1,1/6/2014,Monday,2,4.4,1.04,6/28/2014,1,1,0,5.3,0,57.9,2.8,4.7
Astapor,0,1,0,5,1/28/2014,Tuesday,3,5,1,3/12/2014,0,0,1,0,0,87.5,3.13,5
Winterfell,0,0,1,1,1/25/2014,Saturday,7,5,1,1/26/2014,0,1,0,0,1,0,2.56,5
Winterfell,0,0,1,50,1/17/2014,Friday,6,4.8,1,5/3/2014,0,1,0,0,0,70.5,6.2,4.8
Winterfell,0,0,1,0,1/19/2014,Sunday,1,5,1,5/8/2014,0,1,0,0,0,100,2,5
Winterfell,0,0,1,2,1/20/2014,Monday,2,4,1,1/22/2014,0,1,0,0,0,100,1.19,5
Winterfell,0,0,1,0,1/11/2014,Saturday,7,4.5,1.08,5/20/2014,0,0,1,13.3,1,66.7,2.53,4.6
King's Landing,1,0,0,0,1/22/2014,Wednesday,4,NaN,1,6/12/2014,1,1,0,0,1,100,15.99,5
Astapor,0,1,0,1,1/25/2014,Saturday,7,5,1,1/26/2014,0,0,1,0,0,0,14.95,5
Winterfell,0,0,1,0,1/7/2014,Tuesday,3,5,1.5,3/17/2014,0,1,0,50,1,100,10.49,4.5
Winterfell,0,0,1,0,1/19/2014,Sunday,1,4,1.19,6/16/2014,1,1,0,25,1,75,12.04,4.8
King's Landing,1,0,0,0,1/8/2014,Wednesday,4,5,1,4/21/2014,0,1,0,0,1,66.7,2.5,5
Winterfell,0,0,1,3,1/8/2014,Wednesday,4,4.1,1.07,6/30/2014,1,1,0,13.3,1,60,2.22,4.9
Astapor,0,1,0,0,1/18/2014,Saturday,7,4.3,1,5/5/2014,0,1,0,0,0,100,5.07,5
Winterfell,0,0,1,2,1/26/2014,Sunday,1,5,1.42,3/16/2014,0,1,0,33.3,1,33.3,0.97,4.7
Astapor,0,1,0,1,1/13/2014,Monday,2,5,1,1/14/2014,0,1,0,0,0,100,8.33,5
King's Landing,1,0,0,1,1/19/2014,Sunday,1,5,1.17,6/13/2014,1,1,0,33.3,0,33.3,3.03,5
King's Landing,1,0,0,3,1/17/2014,Friday,6,5,1,6/14/2014,1,1,0,0,0,60,18.91,5
Astapor,0,1,0,1,1/13/2014,Monday,2,NaN,1.63,5/31/2014,0,0,1,50,0,0,4.05,5
Winterfell,0,0,1,2,1/8/2014,Wednesday,4,4.8,1.17,6/27/2014,1,1,0,12.5,1,65.6,2.74,4.9
Winterfell,0,0,1,2,1/11/2014,Saturday,7,4,1,1/12/2014,0,1,0,0,0,0,1.12,5
Astapor,0,1,0,1,1/31/2014,Friday,6,NaN,1,2/1/2014,0,1,0,0,0,100,8.15,4
King's Landing,1,0,0,0,1/5/2014,Sunday,1,4.4,1.05,6/15/2014,1,1,0,20,0,40,1.1,4.4
Winterfell,0,0,1,0,1/28/2014,Tuesday,3,4,1,3/27/2014,0,1,0,0,0,100,12.88,5
Winterfell,0,0,1,1,1/19/2014,Sunday,1,NaN,1,4/6/2014,0,1,0,0,1,50,16.18,4.5
Astapor,0,1,0,2,1/25/2014,Saturday,7,5,1,3/2/2014,0,0,1,0,0,0,6.33,4.3
Astapor,0,1,0,1,1/19/2014,Sunday,1,5,1.5,5/1/2014,0,1,0,50,1,50,8.03,5
Astapor,0,1,0,1,1/19/2014,Sunday,1,5,1,5/16/2014,0,0,1,0,0,60,7.98,4.8
Winterfell,0,0,1,4,1/6/2014,Monday,2,4.5,1,1/18/2014,0,1,0,0,0,75,2.08,5
Winterfell,0,0,1,0,1/31/2014,Friday,6,5,1,5/21/2014,0,0,1,0,0,100,12.93,5
King's Landing,1,0,0,2,1/19/2014,Sunday,1,4.4,1.26,6/13/2014,1,1,0,31.6,0,42.1,2.82,5
King's Landing,1,0,0,3,1/2/2014,Thursday,5,3.6,1.14,6/29/2014,1,1,0,18.2,1,42.4,5.21,4.4
Astapor,0,1,0,4,1/30/2014,Thursday,5,4,1.14,5/16/2014,0,1,0,22.2,0,66.7,2.32,5
Astapor,0,1,0,4,1/6/2014,Monday,2,4.5,1,5/20/2014,0,0,1,0,1,90,15.46,4.8
Winterfell,0,0,1,0,1/24/2014,Friday,6,5,1.17,3/16/2014,0,1,0,33.3,0,66.7,4.27,5
Winterfell,0,0,1,2,1/14/2014,Tuesday,3,5,1,1/17/2014,0,1,0,0,0,100,13.09,5
Astapor,0,1,0,1,1/21/2014,Tuesday,3,NaN,1,1/21/2014,0,0,1,0,0,100,2.92,5
Astapor,0,1,0,0,1/17/2014,Friday,6,NaN,1,4/11/2014,0,1,0,0,0,100,5.61,5
King's Landing,1,0,0,0,1/3/2014,Friday,6,NaN,1,6/25/2014,1,1,0,0,1,100,1.82,5
Winterfell,0,0,1,1,1/5/2014,Sunday,1,5,1,6/9/2014,1,1,0,0,1,75,1.52,5
Winterfell,0,0,1,1,1/26/2014,Sunday,1,5,1,1/27/2014,0,0,1,0,1,0,20.18,5
Winterfell,0,0,1,2,1/12/2014,Sunday,1,4,1,1/15/2014,0,1,0,0,0,50,1.99,5
Astapor,0,1,0,7,1/27/2014,Monday,2,4.5,1.01,6/22/2014,1,1,0,2.9,1,85.7,1.8,4.8
Astapor,0,1,0,5,1/10/2014,Friday,6,4.8,1,3/31/2014,0,0,1,0,0,66.7,7.49,4.8
Winterfell,0,0,1,2,1/13/2014,Monday,2,4,2.25,6/12/2014,1,1,0,100,0,100,1.77,4
Winterfell,0,0,1,4,1/7/2014,Tuesday,3,5,1,5/23/2014,0,0,1,0,0,100,1.78,5
Astapor,0,1,0,0,1/19/2014,Sunday,1,4.8,1,4/30/2014,0,0,1,0,0,33.3,4.16,3.8
King's Landing,1,0,0,4,1/16/2014,Thursday,5,5,1.19,1/17/2014,0,1,0,25,0,100,3.01,5
Astapor,0,1,0,3,1/16/2014,Thursday,5,4.6,1.14,5/3/2014,0,1,0,7.1,1,28.6,4.84,5
King's Landing,1,0,0,8,1/18/2014,Saturday,7,4.7,1.03,6/22/2014,1,1,0,2.3,1,47.7,2.69,4.8
Winterfell,0,0,1,1,1/27/2014,Monday,2,4.8,1,4/13/2014,0,0,1,0,0,60,5.9,4.4
Winterfell,0,0,1,0,1/19/2014,Sunday,1,5,1,6/12/2014,1,1,0,0,1,100,22.63,5
Astapor,0,1,0,0,1/6/2014,Monday,2,3,1,2/28/2014,0,1,0,0,1,100,1.02,5
Winterfell,0,0,1,3,1/10/2014,Friday,6,5,1,2/8/2014,0,1,0,0,0,0,1.76,5
King's Landing,1,0,0,2,1/18/2014,Saturday,7,4.5,1,6/11/2014,1,1,0,0,0,83.3,4.54,4.8
Astapor,0,1,0,0,1/30/2014,Thursday,5,NaN,1,6/12/2014,1,1,0,0,0,100,19.93,5
King's Landing,1,0,0,2,1/10/2014,Friday,6,4.8,1,6/28/2014,1,1,0,0,0,75,5.11,4.6
Winterfell,0,0,1,0,1/3/2014,Friday,6,5,1,4/22/2014,0,1,0,0,1,66.7,7.68,4.7
Winterfell,0,0,1,1,1/22/2014,Wednesday,4,5,1.06,6/19/2014,1,0,1,7.7,1,100,4.14,4.9
Winterfell,0,0,1,4,1/30/2014,Thursday,5,4.7,1,6/22/2014,1,0,1,0,0,63.6,3.79,4.8
King's Landing,1,0,0,1,1/24/2014,Friday,6,5,1,5/12/2014,0,1,0,0,0,100,12.48,5
Winterfell,0,0,1,1,1/18/2014,Saturday,7,5,1,1/20/2014,0,1,0,0,0,0,13.03,5
King's Landing,1,0,0,2,1/12/2014,Sunday,1,5,1.08,6/7/2014,1,1,0,16.7,0,50,1.97,5
Winterfell,0,0,1,2,1/18/2014,Saturday,7,5,1,6/28/2014,1,1,0,0,0,55.6,3.85,5
Astapor,0,1,0,1,1/5/2014,Sunday,1,5,1,3/23/2014,0,0,1,0,1,33.3,4.75,5
Winterfell,0,0,1,4,1/3/2014,Friday,6,5,1,1/12/2014,0,1,0,0,0,25,12.3,4.8
Winterfell,0,0,1,2,1/16/2014,Thursday,5,4,1,1/17/2014,0,0,1,0,0,100,3.84,5
Winterfell,0,0,1,1,1/10/2014,Friday,6,NaN,1,1/10/2014,0,1,0,0,0,100,2.55,5
Winterfell,0,0,1,0,1/16/2014,Thursday,5,5,1,5/6/2014,0,1,0,0,0,100,15.27,5
Astapor,0,1,0,4,1/11/2014,Saturday,7,4.5,1.44,1/12/2014,0,1,0,50,0,0,4.11,5
Winterfell,0,0,1,0,1/16/2014,Thursday,5,5,1,6/26/2014,1,1,0,0,1,100,18.92,4.5
Winterfell,0,0,1,1,1/26/2014,Sunday,1,NaN,1,3/1/2014,0,0,1,0,0,0,3.01,4
Winterfell,0,0,1,2,1/28/2014,Tuesday,3,5,1,1/29/2014,0,0,1,0,0,100,2.96,4.5
Astapor,0,1,0,7,1/17/2014,Friday,6,5,1,1/19/2014,0,1,0,0,1,14.3,2.42,5
King's Landing,1,0,0,3,1/18/2014,Saturday,7,5,1,6/4/2014,1,1,0,0,0,100,4.57,5
Winterfell,0,0,1,2,1/11/2014,Saturday,7,5,1.2,6/29/2014,1,1,0,27.3,1,27.3,2.21,4.6
Winterfell,0,0,1,4,1/14/2014,Tuesday,3,5,1,1/18/2014,0,1,0,0,1,100,1.41,4.8
Winterfell,0,0,1,0,1/8/2014,Wednesday,4,NaN,1,5/11/2014,0,0,1,0,0,0,0.64,1
Winterfell,0,0,1,6,1/3/2014,Friday,6,4.9,1,6/24/2014,1,0,1,0,1,86.5,4.4,4.7
Astapor,0,1,0,0,1/14/2014,Tuesday,3,5,1,6/5/2014,1,1,0,0,1,60,2.72,5
Astapor,0,1,0,3,1/6/2014,Monday,2,4.8,1,6/20/2014,1,0,1,0,0,100,3.49,4.8
Winterfell,0,0,1,4,1/30/2014,Thursday,5,5,1,4/3/2014,0,0,1,0,1,100,2.48,5
Astapor,0,1,0,0,1/31/2014,Friday,6,4,1,4/27/2014,0,0,1,0,1,50,2.18,5
Winterfell,0,0,1,2,1/20/2014,Monday,2,5,1,5/27/2014,0,1,0,0,1,100,12.55,5
Astapor,0,1,0,2,1/30/2014,Thursday,5,4,1,2/9/2014,0,1,0,0,0,50,1.15,5
King's Landing,1,0,0,3,1/3/2014,Friday,6,3.7,1.08,6/15/2014,1,1,0,7.7,1,30.8,1.83,4.8
Winterfell,0,0,1,0,1/13/2014,Monday,2,NaN,1,4/30/2014,0,0,1,0,0,100,16.48,3
Astapor,0,1,0,3,1/30/2014,Thursday,5,5,1.08,6/25/2014,1,1,0,11.1,1,100,7.45,5
Winterfell,0,0,1,4,1/29/2014,Wednesday,4,3.1,1,6/28/2014,1,0,1,0,0,95.2,1.57,4.8
King's Landing,1,0,0,3,1/3/2014,Friday,6,4.8,1,6/18/2014,1,1,0,0,0,100,3.36,5
King's Landing,1,0,0,2,1/5/2014,Sunday,1,4.5,1.07,6/22/2014,1,1,0,13.6,1,50,3.88,4.6
King's Landing,1,0,0,8,1/24/2014,Friday,6,4.3,1,6/3/2014,1,1,0,0,1,73.7,2.53,4.7
King's Landing,1,0,0,7,1/24/2014,Friday,6,4.8,1.13,6/21/2014,1,1,0,22.2,0,83.3,3.5,4.7
Winterfell,0,0,1,1,1/28/2014,Tuesday,3,4,1,2/21/2014,0,1,0,0,0,100,5.6,5
King's Landing,1,0,0,0,1/31/2014,Friday,6,5,1,6/23/2014,1,0,1,0,0,75,2.13,4.3
King's Landing,1,0,0,1,1/14/2014,Tuesday,3,NaN,1,1/15/2014,0,0,1,0,0,100,9.08,5
King's Landing,1,0,0,0,1/25/2014,Saturday,7,4,1.38,6/26/2014,1,0,1,50,0,100,1.69,5
King's Landing,1,0,0,1,1/28/2014,Tuesday,3,5,1,6/19/2014,1,0,1,0,1,100,7.91,5
Winterfell,0,0,1,0,1/5/2014,Sunday,1,5,1,4/9/2014,0,0,1,0,0,100,6.85,5
King's Landing,1,0,0,2,1/23/2014,Thursday,5,4.3,1,6/19/2014,1,1,0,0,1,83.3,4.83,4.3
Astapor,0,1,0,5,1/17/2014,Friday,6,4.1,1,5/29/2014,0,0,1,0,0,63.6,2.29,4.9
King's Landing,1,0,0,0,1/18/2014,Saturday,7,5,1.25,5/26/2014,0,1,0,50,0,50,4.14,5
Winterfell,0,0,1,0,1/25/2014,Saturday,7,4,1,5/3/2014,0,0,1,0,0,100,2.91,5
Winterfell,0,0,1,2,1/12/2014,Sunday,1,4.5,1,2/8/2014,0,1,0,0,1,0,7.26,5
Astapor,0,1,0,2,1/23/2014,Thursday,5,5,1,1/25/2014,0,1,0,0,1,50,2.1,5
Winterfell,0,0,1,1,1/11/2014,Saturday,7,5,1,1/12/2014,0,1,0,0,0,0,11.41,5
King's Landing,1,0,0,1,1/26/2014,Sunday,1,5,1.25,2/2/2014,0,1,0,100,0,0,2.75,5
Winterfell,0,0,1,14,1/12/2014,Sunday,1,5,1.06,6/28/2014,1,1,0,6.3,0,67.2,2.88,4.8
Winterfell,0,0,1,1,1/19/2014,Sunday,1,4.8,1.02,6/28/2014,1,1,0,9.1,1,36.4,8.68,4.5
King's Landing,1,0,0,0,1/29/2014,Wednesday,4,4.5,1,5/26/2014,0,1,0,0,1,66.7,7.46,4.5
Winterfell,0,0,1,15,1/25/2014,Saturday,7,4.7,1.08,6/30/2014,1,1,0,11.3,1,64.2,2.77,4.9
Astapor,0,1,0,2,1/20/2014,Monday,2,5,1,1/29/2014,0,0,1,0,0,100,5.17,5
King's Landing,1,0,0,1,1/1/2014,Wednesday,4,4.6,1.17,6/12/2014,1,1,0,22.7,1,45.5,3.12,4.9
King's Landing,1,0,0,4,1/28/2014,Tuesday,3,4.6,1.16,6/22/2014,1,1,0,26.1,0,56.5,2.39,4.9
Winterfell,0,0,1,1,1/10/2014,Friday,6,5,1,6/5/2014,1,1,0,0,1,100,21.65,4.5
Winterfell,0,0,1,1,1/15/2014,Wednesday,4,NaN,1,1/19/2014,0,1,0,0,1,0,1.11,5
King's Landing,1,0,0,2,1/23/2014,Thursday,5,5,1,2/14/2014,0,1,0,0,0,100,9.03,5
King's Landing,1,0,0,6,1/13/2014,Monday,2,4.8,1,6/6/2014,1,1,0,0,0,90,2.82,5
Winterfell,0,0,1,1,1/31/2014,Friday,6,NaN,1,2/2/2014,0,0,1,0,1,0,26.74,5
King's Landing,1,0,0,0,1/30/2014,Thursday,5,3,1,6/3/2014,1,0,1,0,1,100,14.2,4
King's Landing,1,0,0,7,1/28/2014,Tuesday,3,4.6,1.04,6/28/2014,1,1,0,7.7,1,76.9,3.8,5
Winterfell,0,0,1,1,1/26/2014,Sunday,1,4.9,1.11,6/29/2014,1,1,0,20.8,1,54.2,2.5,4.8
Astapor,0,1,0,1,1/2/2014,Thursday,5,4.3,1,6/16/2014,1,1,0,0,0,83.3,3.36,5
Winterfell,0,0,1,3,1/15/2014,Wednesday,4,5,1,4/1/2014,0,1,0,0,1,100,1.17,5
Astapor,0,1,0,0,1/21/2014,Tuesday,3,4.9,1,6/17/2014,1,1,0,0,1,87.5,2.99,4.5
King's Landing,1,0,0,0,1/5/2014,Sunday,1,5,1,3/7/2014,0,1,0,0,0,100,2.36,5
Winterfell,0,0,1,1,1/10/2014,Friday,6,5,1,4/3/2014,0,1,0,0,1,100,3.21,5
Winterfell,0,0,1,1,1/29/2014,Wednesday,4,4,1,6/22/2014,1,0,1,0,0,33.3,2.12,4.8
King's Landing,1,0,0,0,1/13/2014,Monday,2,4.7,1.08,3/22/2014,0,0,1,33.3,0,100,4.97,5
Astapor,0,1,0,1,1/3/2014,Friday,6,4.8,1.5,6/19/2014,1,1,0,50,0,30,5.68,4.9
